"doubles_uses,standard_uses,total_uses,season_number,team_name,league,role"
"1,12,13,12,Dodgers,CHAMPION,PLAYERH"
"3,5,8,12,Dodgers,MASTER,PLAYERA"
"5,8,13,12,Dodgers,MASTER,PLAYERB"
"4,8,12,12,Dodgers,MASTER,PLAYERC"
"0,4,4,12,Dodgers,MASTER,PLAYERD"
"5,2,7,12,Dodgers,MASTER,PLAYERE"
"2,5,7,12,Dodgers,MASTER,PLAYERF"
"5,9,14,12,Dodgers,MASTER,PLAYERG"
"4,2,6,12,Dodgers,MASTER,PLAYERH"
"7,7,14,12,Dodgers,PREMIER,PLAYERA"
"7,9,16,12,Dodgers,PREMIER,PLAYERB"
"0,5,5,12,Dodgers,PREMIER,PLAYERC"
"4,7,11,12,Dodgers,PREMIER,PLAYERD"
"0,3,3,12,Dodgers,PREMIER,PLAYERE"
"3,5,8,12,Ducks,ACADEMY,PLAYERA"
"5,10,15,12,Ducks,ACADEMY,PLAYERB"
"6,3,9,12,Ducks,ACADEMY,PLAYERC"
"6,9,15,12,Ducks,ACADEMY,PLAYERD"
"1,11,12,12,Ducks,ACADEMY,PLAYERE"
"3,5,8,12,Ducks,ACADEMY,PLAYERF"
"4,2,6,12,Ducks,ACADEMY,PLAYERH"
"5,9,14,12,Ducks,CHAMPION,PLAYERA"
"3,11,14,12,Ducks,CHAMPION,PLAYERB"
"11,1,12,12,Ducks,CHAMPION,PLAYERC"
"1,11,12,12,Ducks,CHAMPION,PLAYERD"
"12,3,15,12,Ducks,CHAMPION,PLAYERE"
"0,10,10,12,Ducks,CHAMPION,PLAYERG"
"0,1,1,12,Ducks,CHAMPION,PLAYERH"
"2,2,4,12,Ducks,FOUNDATION,PLAYERA"
"1,6,7,12,Ducks,FOUNDATION,PLAYERB"
"2,4,6,12,Ducks,FOUNDATION,PLAYERC"
"8,1,9,12,Ducks,FOUNDATION,PLAYERD"
"4,3,7,12,Ducks,FOUNDATION,PLAYERE"
"1,8,9,12,Ducks,FOUNDATION,PLAYERF"
"1,3,4,12,Ducks,FOUNDATION,PLAYERG"
"3,3,6,12,Ducks,FOUNDATION,PLAYERH"
"9,6,15,12,Ducks,MASTER,PLAYERA"
"3,9,12,12,Ducks,MASTER,PLAYERB"
"6,8,14,12,Ducks,MASTER,PLAYERC"
"6,8,14,12,Ducks,MASTER,PLAYERD"
"2,5,7,12,Ducks,MASTER,PLAYERE"
"2,3,5,12,Ducks,MASTER,PLAYERF"
"5,7,12,12,Eclipse,ACADEMY,PLAYERA"
"3,5,8,12,Eclipse,ACADEMY,PLAYERB"
"4,4,8,12,Eclipse,ACADEMY,PLAYERC"
"4,8,12,12,Eclipse,ACADEMY,PLAYERD"
"5,5,10,12,Eclipse,ACADEMY,PLAYERE"
"5,10,15,12,Eclipse,ACADEMY,PLAYERF"
"2,3,5,12,Eclipse,ACADEMY,PLAYERG"
"1,10,11,12,Eclipse,CHAMPION,PLAYERA"
"9,5,14,12,Eclipse,CHAMPION,PLAYERB"
"5,10,15,12,Eclipse,CHAMPION,PLAYERC"
"5,4,9,12,Eclipse,CHAMPION,PLAYERD"
"1,4,5,12,Eclipse,CHAMPION,PLAYERE"
"3,6,9,12,Eclipse,CHAMPION,PLAYERF"
"2,3,5,12,Eclipse,CHAMPION,PLAYERG"
"3,0,3,12,Eclipse,CHAMPION,PLAYERH"
"0,1,1,12,Eclipse,MASTER,NONE"
"5,10,15,12,Eclipse,MASTER,PLAYERA"
"5,10,15,12,Eclipse,MASTER,PLAYERB"
"8,5,13,12,Eclipse,MASTER,PLAYERC"
"1,1,2,12,Eclipse,MASTER,PLAYERD"
"5,7,12,12,Eclipse,MASTER,PLAYERE"
"4,11,15,12,Eclipse,MASTER,PLAYERF"
"3,5,8,12,Eclipse,PREMIER,PLAYERA"
"3,7,10,12,Eclipse,PREMIER,PLAYERB"
"6,6,12,12,Eclipse,PREMIER,PLAYERC"
"3,5,8,12,Eclipse,PREMIER,PLAYERD"
"3,2,5,12,Eclipse,PREMIER,PLAYERE"
"3,2,5,12,Eclipse,PREMIER,PLAYERF"
"6,11,17,12,Elite,ACADEMY,PLAYERA"
"8,10,18,12,Elite,ACADEMY,PLAYERB"
"1,5,6,12,Elite,ACADEMY,PLAYERC"
"4,4,8,12,Elite,ACADEMY,PLAYERD"
"3,8,11,12,Elite,ACADEMY,PLAYERE"
"3,3,6,12,Elite,ACADEMY,PLAYERF"
"1,7,8,12,Elite,ACADEMY,PLAYERG"
"2,0,2,12,Elite,ACADEMY,PLAYERH"
"3,5,8,12,Elite,CHAMPION,PLAYERA"
"5,11,16,12,Elite,CHAMPION,PLAYERB"
"4,5,9,12,Elite,CHAMPION,PLAYERC"
"2,7,9,12,Elite,CHAMPION,PLAYERD"
"5,3,8,12,Elite,CHAMPION,PLAYERE"
"3,4,7,12,Elite,CHAMPION,PLAYERF"
"5,4,9,12,Elite,CHAMPION,PLAYERG"
"1,3,4,12,Elite,CHAMPION,PLAYERH"
"8,7,15,12,Elite,MASTER,PLAYERA"
"5,3,8,12,Elite,MASTER,PLAYERB"
"3,9,12,12,Elite,MASTER,PLAYERC"
"2,10,12,12,Elite,MASTER,PLAYERD"
"3,7,10,12,Elite,MASTER,PLAYERE"
"0,2,2,12,Elite,MASTER,PLAYERF"
"10,10,20,12,Elite,MASTER,PLAYERG"
"1,0,1,12,Elite,MASTER,PLAYERH"
"6,8,14,12,Elite,PREMIER,PLAYERA"
"5,8,13,12,Elite,PREMIER,PLAYERB"
"2,7,9,12,Elite,PREMIER,PLAYERC"
"2,3,5,12,Elite,PREMIER,PLAYERD"
"2,1,3,12,Elite,PREMIER,PLAYERE"
"2,3,5,12,Elite,PREMIER,PLAYERF"
"4,10,14,12,Express,ACADEMY,PLAYERA"
"5,9,14,12,Express,ACADEMY,PLAYERB"
"7,3,10,12,Express,ACADEMY,PLAYERC"
"1,6,7,12,Express,ACADEMY,PLAYERD"
"1,4,5,12,Express,ACADEMY,PLAYERE"
"3,7,10,12,Express,ACADEMY,PLAYERF"
"7,4,11,12,Express,ACADEMY,PLAYERG"
"1,5,6,12,Express,ACADEMY,PLAYERH"
"11,6,17,12,Express,CHAMPION,PLAYERA"
"7,10,17,12,Express,CHAMPION,PLAYERB"
"2,5,7,12,Express,CHAMPION,PLAYERC"
"6,6,12,12,Express,CHAMPION,PLAYERD"
"1,7,8,12,Express,CHAMPION,PLAYERE"
"1,4,5,12,Express,CHAMPION,PLAYERF"
"2,4,6,12,Express,CHAMPION,PLAYERH"
"1,4,5,12,Express,MASTER,PLAYERA"
"6,8,14,12,Express,MASTER,PLAYERB"
"11,10,21,12,Express,MASTER,PLAYERC"
"9,11,20,12,Express,MASTER,PLAYERD"
"3,4,7,12,Express,MASTER,PLAYERE"
"6,8,14,12,Express,MASTER,PLAYERF"
"6,7,13,12,Express,PREMIER,PLAYERA"
"5,6,11,12,Express,PREMIER,PLAYERB"
"4,7,11,12,Express,PREMIER,PLAYERC"
"2,4,6,12,Express,PREMIER,PLAYERD"
"0,1,1,12,Express,PREMIER,PLAYERE"
"1,3,4,12,Express,PREMIER,PLAYERF"
"5,11,16,12,Flames,ACADEMY,PLAYERA"
"10,12,22,12,Flames,ACADEMY,PLAYERB"
"14,10,24,12,Flames,ACADEMY,PLAYERC"
"1,8,9,12,Flames,ACADEMY,PLAYERD"
"5,2,7,12,Flames,ACADEMY,PLAYERE"
"1,7,8,12,Flames,ACADEMY,PLAYERF"
"0,4,4,12,Flames,ACADEMY,PLAYERG"
"4,7,11,12,Flames,CHAMPION,PLAYERA"
"3,3,6,12,Flames,CHAMPION,PLAYERB"
"6,8,14,12,Flames,CHAMPION,PLAYERC"
"4,8,12,12,Flames,CHAMPION,PLAYERD"
"4,7,11,12,Flames,CHAMPION,PLAYERE"
"3,4,7,12,Flames,CHAMPION,PLAYERF"
"4,5,9,12,Flames,CHAMPION,PLAYERG"
"3,6,9,12,Flames,FOUNDATION,PLAYERA"
"7,6,13,12,Flames,FOUNDATION,PLAYERB"
"2,5,7,12,Flames,FOUNDATION,PLAYERC"
"10,8,18,12,Flames,FOUNDATION,PLAYERD"
"2,3,5,12,Flames,FOUNDATION,PLAYERE"
"2,5,7,12,Flames,FOUNDATION,PLAYERF"
"6,11,17,12,Flames,MASTER,PLAYERA"
"7,11,18,12,Flames,MASTER,PLAYERB"
"6,9,15,12,Flames,MASTER,PLAYERC"
"5,8,13,12,Flames,MASTER,PLAYERD"
"6,9,15,12,Flames,MASTER,PLAYERE"
"2,9,11,12,Foxes,ACADEMY,PLAYERA"
"7,7,14,12,Foxes,ACADEMY,PLAYERB"
"8,3,11,12,Foxes,ACADEMY,PLAYERC"
"5,5,10,12,Foxes,ACADEMY,PLAYERD"
"3,4,7,12,Foxes,ACADEMY,PLAYERE"
"1,9,10,12,Foxes,ACADEMY,PLAYERF"
"0,3,3,12,Foxes,ACADEMY,PLAYERG"
"3,2,5,12,Foxes,ACADEMY,PLAYERH"
"4,2,6,12,Foxes,CHAMPION,PLAYERA"
"9,7,16,12,Foxes,CHAMPION,PLAYERB"
"2,12,14,12,Foxes,CHAMPION,PLAYERC"
"2,12,14,12,Foxes,CHAMPION,PLAYERD"
"2,12,14,12,Foxes,CHAMPION,PLAYERE"
"3,0,3,12,Foxes,CHAMPION,PLAYERF"
"6,3,9,12,Foxes,CHAMPION,PLAYERG"
"3,4,7,12,Foxes,FOUNDATION,PLAYERA"
"6,4,10,12,Foxes,FOUNDATION,PLAYERB"
"8,1,9,12,Foxes,FOUNDATION,PLAYERC"
"0,5,5,12,Foxes,FOUNDATION,PLAYERD"
"0,5,5,12,Foxes,FOUNDATION,PLAYERE"
"3,5,8,12,Foxes,FOUNDATION,PLAYERF"
"0,4,4,12,Foxes,FOUNDATION,PLAYERG"
"2,2,4,12,Foxes,FOUNDATION,PLAYERH"
"6,10,16,12,Foxes,MASTER,PLAYERA"
"5,7,12,12,Foxes,MASTER,PLAYERB"
"4,10,14,12,Foxes,MASTER,PLAYERC"
"4,6,10,12,Foxes,MASTER,PLAYERD"
"5,8,13,12,Foxes,MASTER,PLAYERE"
"4,1,5,12,Foxes,MASTER,PLAYERF"
"3,10,13,12,Hawks,ACADEMY,PLAYERA"
"4,4,8,12,Hawks,ACADEMY,PLAYERB"
"5,9,14,12,Hawks,ACADEMY,PLAYERC"
"1,5,6,12,Hawks,ACADEMY,PLAYERD"
"0,4,4,12,Hawks,ACADEMY,PLAYERE"
"6,1,7,12,Hawks,ACADEMY,PLAYERF"
"1,5,6,12,Hawks,ACADEMY,PLAYERG"
"10,4,14,12,Hawks,ACADEMY,PLAYERH"
"3,8,11,12,Hawks,CHAMPION,PLAYERA"
"8,4,12,12,Hawks,CHAMPION,PLAYERB"
"5,8,13,12,Hawks,CHAMPION,PLAYERC"
"1,9,10,12,Hawks,CHAMPION,PLAYERD"
"5,6,11,12,Hawks,CHAMPION,PLAYERE"
"4,5,9,12,Hawks,CHAMPION,PLAYERF"
"8,4,12,12,Hawks,CHAMPION,PLAYERH"
"3,8,11,12,Hawks,FOUNDATION,PLAYERA"
"1,3,4,12,Hawks,FOUNDATION,PLAYERB"
"5,2,7,12,Hawks,FOUNDATION,PLAYERC"
"4,4,8,12,Hawks,FOUNDATION,PLAYERD"
"1,4,5,12,Hawks,FOUNDATION,PLAYERE"
"7,7,14,12,Hawks,FOUNDATION,PLAYERF"
"4,9,13,12,Hawks,FOUNDATION,PLAYERG"
"1,2,3,12,Hawks,FOUNDATION,PLAYERH"
"8,10,18,12,Hawks,MASTER,PLAYERA"
"4,4,8,12,Hawks,MASTER,PLAYERB"
"2,6,8,12,Hawks,MASTER,PLAYERC"
"5,10,15,12,Hawks,MASTER,PLAYERD"
"3,6,9,12,Hawks,MASTER,PLAYERE"
"2,10,12,12,Hawks,MASTER,PLAYERF"
"4,5,9,12,Hawks,MASTER,PLAYERG"
"4,9,13,12,Hive,ACADEMY,PLAYERA"
"3,4,7,12,Hive,ACADEMY,PLAYERB"
"8,8,16,12,Hive,ACADEMY,PLAYERC"
"2,12,14,12,Hive,ACADEMY,PLAYERD"
"8,7,15,12,Hive,ACADEMY,PLAYERE"
"3,8,11,12,Hive,ACADEMY,PLAYERF"
"2,2,4,12,Hive,CHAMPION,PLAYERA"
"4,7,11,12,Hive,CHAMPION,PLAYERB"
"4,10,14,12,Hive,CHAMPION,PLAYERC"
"7,4,11,12,Hive,CHAMPION,PLAYERD"
"3,12,15,12,Hive,CHAMPION,PLAYERE"
"3,3,6,12,Hive,CHAMPION,PLAYERF"
"3,11,14,12,Hive,CHAMPION,PLAYERG"
"2,0,2,12,Hive,CHAMPION,PLAYERH"
"0,5,5,12,Hive,FOUNDATION,PLAYERA"
"0,8,8,12,Hive,FOUNDATION,PLAYERB"
"8,6,14,12,Hive,FOUNDATION,PLAYERC"
"5,3,8,12,Hive,FOUNDATION,PLAYERD"
"2,1,3,12,Hive,FOUNDATION,PLAYERE"
"5,4,9,12,Hive,FOUNDATION,PLAYERF"
"0,3,3,12,Hive,FOUNDATION,PLAYERG"
"5,4,9,12,Hive,MASTER,PLAYERA"
"1,5,6,12,Hive,MASTER,PLAYERB"
"3,5,8,12,Hive,MASTER,PLAYERC"
"5,7,12,12,Hive,MASTER,PLAYERD"
"2,6,8,12,Hive,MASTER,PLAYERE"
"5,6,11,12,Hive,MASTER,PLAYERF"
"1,1,2,12,Hive,MASTER,PLAYERG"
"5,8,13,12,Hive,MASTER,PLAYERH"
"4,5,9,12,Hurricanes,ACADEMY,PLAYERA"
"2,4,6,12,Hurricanes,ACADEMY,PLAYERB"
"7,9,16,12,Hurricanes,ACADEMY,PLAYERC"
"2,4,6,12,Hurricanes,ACADEMY,PLAYERD"
"2,5,7,12,Hurricanes,ACADEMY,PLAYERE"
"4,6,10,12,Hurricanes,ACADEMY,PLAYERF"
"3,2,5,12,Hurricanes,ACADEMY,PLAYERG"
"4,7,11,12,Hurricanes,ACADEMY,PLAYERH"
"9,5,14,12,Hurricanes,CHAMPION,PLAYERA"
"5,5,10,12,Hurricanes,CHAMPION,PLAYERB"
"5,9,14,12,Hurricanes,CHAMPION,PLAYERC"
"5,7,12,12,Hurricanes,CHAMPION,PLAYERD"
"3,10,13,12,Hurricanes,CHAMPION,PLAYERE"
"0,2,2,12,Hurricanes,CHAMPION,PLAYERF"
"0,2,2,12,Hurricanes,CHAMPION,PLAYERG"
"1,2,3,12,Hurricanes,CHAMPION,PLAYERH"
"11,8,19,12,Hurricanes,MASTER,PLAYERA"
"2,6,8,12,Hurricanes,MASTER,PLAYERB"
"10,7,17,12,Hurricanes,MASTER,PLAYERC"
"5,12,17,12,Hurricanes,MASTER,PLAYERD"
"0,9,9,12,Hurricanes,MASTER,PLAYERE"
"3,6,9,12,Hurricanes,MASTER,PLAYERF"
"8,7,15,12,Hurricanes,PREMIER,PLAYERA"
"3,2,5,12,Hurricanes,PREMIER,PLAYERB"
"5,4,9,12,Hurricanes,PREMIER,PLAYERC"
"0,4,4,12,Hurricanes,PREMIER,PLAYERD"
"2,6,8,12,Hurricanes,PREMIER,PLAYERE"
"4,4,8,12,Hurricanes,PREMIER,PLAYERF"
"2,8,10,12,Jets,ACADEMY,PLAYERA"
"3,4,7,12,Jets,ACADEMY,PLAYERB"
"8,7,15,12,Jets,ACADEMY,PLAYERC"
"6,11,17,12,Jets,ACADEMY,PLAYERD"
"5,9,14,12,Jets,ACADEMY,PLAYERE"
"1,3,4,12,Jets,ACADEMY,PLAYERF"
"3,4,7,12,Jets,ACADEMY,PLAYERG"
"0,2,2,12,Jets,CHAMPION,PLAYERA"
"8,12,20,12,Jets,CHAMPION,PLAYERB"
"0,5,5,12,Jets,CHAMPION,PLAYERC"
"10,11,21,12,Jets,CHAMPION,PLAYERD"
"3,1,4,12,Jets,CHAMPION,PLAYERE"
"8,10,18,12,Jets,CHAMPION,PLAYERF"
"1,8,9,12,Jets,CHAMPION,PLAYERG"
"0,5,5,12,Jets,CHAMPION,PLAYERH"
"1,3,4,12,Jets,MASTER,PLAYERA"
"0,1,1,12,Jets,MASTER,PLAYERB"
"5,11,16,12,Jets,MASTER,PLAYERC"
"5,5,10,12,Jets,MASTER,PLAYERD"
"7,10,17,12,Jets,MASTER,PLAYERE"
"4,9,13,12,Jets,MASTER,PLAYERF"
"6,6,12,12,Jets,MASTER,PLAYERG"
"9,11,20,12,Jets,PREMIER,PLAYERA"
"8,12,20,12,Jets,PREMIER,PLAYERB"
"2,3,5,12,Jets,PREMIER,PLAYERC"
"1,2,3,12,Jets,PREMIER,PLAYERD"
"0,3,3,12,Jets,PREMIER,PLAYERE"
"4,5,9,12,Jets,PREMIER,PLAYERF"
"4,7,11,12,Knights,ACADEMY,PLAYERA"
"9,6,15,12,Knights,ACADEMY,PLAYERB"
"5,3,8,12,Knights,ACADEMY,PLAYERC"
"9,11,20,12,Knights,ACADEMY,PLAYERD"
"0,3,3,12,Knights,ACADEMY,PLAYERE"
"1,9,10,12,Knights,ACADEMY,PLAYERF"
"5,3,8,12,Knights,ACADEMY,PLAYERG"
"1,3,4,12,Knights,ACADEMY,PLAYERH"
"2,4,6,12,Knights,CHAMPION,PLAYERA"
"7,5,12,12,Knights,CHAMPION,PLAYERB"
"3,8,11,12,Knights,CHAMPION,PLAYERC"
"5,4,9,12,Knights,CHAMPION,PLAYERD"
"2,7,9,12,Knights,CHAMPION,PLAYERE"
"4,6,10,12,Knights,CHAMPION,PLAYERF"
"4,3,7,12,Knights,CHAMPION,PLAYERG"
"1,5,6,12,Knights,CHAMPION,PLAYERH"
"7,10,17,12,Knights,MASTER,PLAYERA"
"5,9,14,12,Knights,MASTER,PLAYERB"
"7,10,17,12,Knights,MASTER,PLAYERC"
"4,5,9,12,Knights,MASTER,PLAYERD"
"0,5,5,12,Knights,MASTER,PLAYERE"
"7,3,10,12,Knights,MASTER,PLAYERF"
"11,11,22,12,Knights,PREMIER,PLAYERA"
"9,11,20,12,Knights,PREMIER,PLAYERB"
"6,10,16,12,Knights,PREMIER,PLAYERC"
"0,5,5,12,Knights,PREMIER,PLAYERD"
"6,4,10,12,Lightning,ACADEMY,PLAYERA"
"5,13,18,12,Lightning,ACADEMY,PLAYERB"
"1,12,13,12,Lightning,ACADEMY,PLAYERC"
"3,2,5,12,Lightning,ACADEMY,PLAYERD"
"2,10,12,12,Lightning,ACADEMY,PLAYERE"
"1,2,3,12,Lightning,ACADEMY,PLAYERF"
"4,0,4,12,Lightning,ACADEMY,PLAYERG"
"6,11,17,12,Lightning,ACADEMY,PLAYERH"
"5,3,8,12,Lightning,CHAMPION,PLAYERA"
"2,3,5,12,Lightning,CHAMPION,PLAYERB"
"10,9,19,12,Lightning,CHAMPION,PLAYERC"
"4,5,9,12,Lightning,CHAMPION,PLAYERD"
"2,8,10,12,Lightning,CHAMPION,PLAYERE"
"8,8,16,12,Lightning,CHAMPION,PLAYERF"
"3,8,11,12,Lightning,CHAMPION,PLAYERG"
"1,1,2,12,Lightning,CHAMPION,PLAYERH"
"12,7,19,12,Lightning,MASTER,PLAYERA"
"3,7,10,12,Lightning,MASTER,PLAYERB"
"5,9,14,12,Lightning,MASTER,PLAYERC"
"2,9,11,12,Lightning,MASTER,PLAYERD"
"1,3,4,12,Lightning,MASTER,PLAYERE"
"11,7,18,12,Lightning,MASTER,PLAYERF"
"4,9,13,12,Lightning,PREMIER,PLAYERA"
"10,4,14,12,Lightning,PREMIER,PLAYERB"
"0,7,7,12,Lightning,PREMIER,PLAYERC"
"2,3,5,12,Lightning,PREMIER,PLAYERD"
"0,3,3,12,Lightning,PREMIER,PLAYERE"
"4,4,8,12,Lightning,PREMIER,PLAYERF"
"1,0,1,12,Outlaws,ACADEMY,NONE"
"5,5,10,12,Outlaws,ACADEMY,PLAYERA"
"4,3,7,12,Outlaws,ACADEMY,PLAYERB"
"9,5,14,12,Outlaws,ACADEMY,PLAYERC"
"5,10,15,12,Outlaws,ACADEMY,PLAYERD"
"1,7,8,12,Outlaws,ACADEMY,PLAYERE"
"2,3,5,12,Outlaws,ACADEMY,PLAYERF"
"1,9,10,12,Outlaws,ACADEMY,PLAYERG"
"7,12,19,12,Outlaws,CHAMPION,PLAYERA"
"9,10,19,12,Outlaws,CHAMPION,PLAYERB"
"1,1,2,12,Outlaws,CHAMPION,PLAYERC"
"3,3,6,12,Outlaws,CHAMPION,PLAYERD"
"2,10,12,12,Outlaws,CHAMPION,PLAYERE"
"4,6,10,12,Outlaws,CHAMPION,PLAYERF"
"4,4,8,12,Outlaws,CHAMPION,PLAYERG"
"0,2,2,12,Outlaws,CHAMPION,PLAYERH"
"1,0,1,12,Outlaws,MASTER,NONE"
"5,6,11,12,Outlaws,MASTER,PLAYERA"
"3,8,11,12,Outlaws,MASTER,PLAYERB"
"6,7,13,12,Outlaws,MASTER,PLAYERC"
"8,6,14,12,Outlaws,MASTER,PLAYERD"
"2,8,10,12,Outlaws,MASTER,PLAYERE"
"3,7,10,12,Outlaws,MASTER,PLAYERF"
"11,10,21,12,Outlaws,PREMIER,PLAYERA"
"11,9,20,12,Outlaws,PREMIER,PLAYERB"
"0,6,6,12,Outlaws,PREMIER,PLAYERC"
"1,1,2,12,Outlaws,PREMIER,PLAYERD"
"1,5,6,12,Outlaws,PREMIER,PLAYERE"
"2,7,9,12,Pandas,ACADEMY,PLAYERA"
"3,6,9,12,Pandas,ACADEMY,PLAYERB"
"7,7,14,12,Pandas,ACADEMY,PLAYERC"
"5,2,7,12,Pandas,ACADEMY,PLAYERD"
"5,9,14,12,Pandas,ACADEMY,PLAYERE"
"5,7,12,12,Pandas,ACADEMY,PLAYERF"
"2,3,5,12,Pandas,ACADEMY,PLAYERG"
"1,1,2,12,Pandas,ACADEMY,PLAYERH"
"7,6,13,12,Pandas,CHAMPION,PLAYERA"
"7,3,10,12,Pandas,CHAMPION,PLAYERB"
"1,7,8,12,Pandas,CHAMPION,PLAYERC"
"9,5,14,12,Pandas,CHAMPION,PLAYERD"
"1,8,9,12,Pandas,CHAMPION,PLAYERE"
"5,8,13,12,Pandas,CHAMPION,PLAYERF"
"0,5,5,12,Pandas,CHAMPION,PLAYERG"
"1,3,4,12,Pandas,FOUNDATION,PLAYERA"
"7,1,8,12,Pandas,FOUNDATION,PLAYERB"
"8,0,8,12,Pandas,FOUNDATION,PLAYERC"
"0,4,4,12,Pandas,FOUNDATION,PLAYERD"
"0,8,8,12,Pandas,FOUNDATION,PLAYERE"
"1,5,6,12,Pandas,FOUNDATION,PLAYERF"
"1,4,5,12,Pandas,FOUNDATION,PLAYERG"
"2,5,7,12,Pandas,FOUNDATION,PLAYERH"
"5,6,11,12,Pandas,MASTER,PLAYERA"
"3,7,10,12,Pandas,MASTER,PLAYERB"
"10,1,11,12,Pandas,MASTER,PLAYERC"
"4,10,14,12,Pandas,MASTER,PLAYERD"
"1,2,3,12,Pandas,MASTER,PLAYERE"
"1,9,10,12,Pandas,MASTER,PLAYERF"
"4,7,11,12,Pandas,MASTER,PLAYERG"
"3,5,8,12,Pirates,ACADEMY,PLAYERA"
"3,5,8,12,Pirates,ACADEMY,PLAYERB"
"3,8,11,12,Pirates,ACADEMY,PLAYERC"
"1,5,6,12,Pirates,ACADEMY,PLAYERD"
"6,8,14,12,Pirates,ACADEMY,PLAYERE"
"5,5,10,12,Pirates,ACADEMY,PLAYERF"
"7,9,16,12,Pirates,ACADEMY,PLAYERG"
"2,9,11,12,Pirates,CHAMPION,PLAYERA"
"8,7,15,12,Pirates,CHAMPION,PLAYERB"
"5,6,11,12,Pirates,CHAMPION,PLAYERC"
"3,3,6,12,Pirates,CHAMPION,PLAYERD"
"4,3,7,12,Pirates,CHAMPION,PLAYERE"
"3,3,6,12,Pirates,CHAMPION,PLAYERF"
"1,5,6,12,Pirates,CHAMPION,PLAYERG"
"2,6,8,12,Pirates,CHAMPION,PLAYERH"
"4,4,8,12,Pirates,MASTER,PLAYERA"
"4,5,9,12,Pirates,MASTER,PLAYERB"
"7,4,11,12,Pirates,MASTER,PLAYERC"
"1,2,3,12,Pirates,MASTER,PLAYERD"
"4,8,12,12,Pirates,MASTER,PLAYERE"
"4,7,11,12,Pirates,MASTER,PLAYERF"
"6,9,15,12,Pirates,MASTER,PLAYERG"
"9,12,21,12,Pirates,PREMIER,PLAYERA"
"3,8,11,12,Pirates,PREMIER,PLAYERB"
"8,12,20,12,Pirates,PREMIER,PLAYERC"
"0,2,2,12,Pirates,PREMIER,PLAYERD"
"2,1,3,12,Pirates,PREMIER,PLAYERE"
"0,1,1,12,Pirates,PREMIER,PLAYERF"
"7,8,15,12,Puffins,ACADEMY,PLAYERA"
"3,5,8,12,Puffins,ACADEMY,PLAYERB"
"0,8,8,12,Puffins,ACADEMY,PLAYERC"
"1,5,6,12,Puffins,ACADEMY,PLAYERD"
"10,3,13,12,Puffins,ACADEMY,PLAYERE"
"9,8,17,12,Puffins,ACADEMY,PLAYERG"
"0,5,5,12,Puffins,ACADEMY,PLAYERH"
"3,7,10,12,Puffins,CHAMPION,PLAYERA"
"5,5,10,12,Puffins,CHAMPION,PLAYERB"
"4,5,9,12,Puffins,CHAMPION,PLAYERC"
"4,4,8,12,Puffins,CHAMPION,PLAYERD"
"4,9,13,12,Puffins,CHAMPION,PLAYERE"
"1,3,4,12,Puffins,CHAMPION,PLAYERF"
"0,1,1,12,Puffins,CHAMPION,PLAYERG"
"7,8,15,12,Puffins,CHAMPION,PLAYERH"
"2,9,11,12,Puffins,FOUNDATION,PLAYERA"
"8,6,14,12,Puffins,FOUNDATION,PLAYERB"
"1,11,12,12,Puffins,FOUNDATION,PLAYERC"
"8,1,9,12,Puffins,FOUNDATION,PLAYERD"
"2,4,6,12,Puffins,FOUNDATION,PLAYERE"
"3,3,6,12,Puffins,FOUNDATION,PLAYERF"
"0,2,2,12,Puffins,FOUNDATION,PLAYERG"
"6,10,16,12,Puffins,MASTER,PLAYERA"
"2,4,6,12,Puffins,MASTER,PLAYERB"
"2,4,6,12,Puffins,MASTER,PLAYERC"
"5,5,10,12,Puffins,MASTER,PLAYERD"
"7,9,16,12,Puffins,MASTER,PLAYERE"
"4,3,7,12,Puffins,MASTER,PLAYERG"
"2,7,9,12,Puffins,MASTER,PLAYERH"
"6,7,13,12,Rhinos,ACADEMY,PLAYERA"
"6,10,16,12,Rhinos,ACADEMY,PLAYERB"
"2,4,6,12,Rhinos,ACADEMY,PLAYERC"
"2,9,11,12,Rhinos,ACADEMY,PLAYERD"
"11,9,20,12,Rhinos,ACADEMY,PLAYERE"
"0,4,4,12,Rhinos,ACADEMY,PLAYERF"
"1,5,6,12,Rhinos,ACADEMY,PLAYERG"
"6,0,6,12,Rhinos,ACADEMY,PLAYERH"
"6,7,13,12,Rhinos,CHAMPION,PLAYERA"
"1,5,6,12,Rhinos,CHAMPION,PLAYERB"
"5,8,13,12,Rhinos,CHAMPION,PLAYERC"
"4,3,7,12,Rhinos,CHAMPION,PLAYERD"
"5,11,16,12,Rhinos,CHAMPION,PLAYERE"
"1,9,10,12,Rhinos,CHAMPION,PLAYERF"
"6,2,8,12,Rhinos,CHAMPION,PLAYERG"
"5,11,16,12,Rhinos,MASTER,PLAYERA"
"4,9,13,12,Rhinos,MASTER,PLAYERB"
"5,4,9,12,Rhinos,MASTER,PLAYERC"
"4,8,12,12,Rhinos,MASTER,PLAYERD"
"2,1,3,12,Rhinos,MASTER,PLAYERE"
"11,8,19,12,Rhinos,MASTER,PLAYERF"
"3,5,8,12,Rhinos,MASTER,PLAYERG"
"9,7,16,12,Rhinos,PREMIER,PLAYERA"
"0,8,8,12,Rhinos,PREMIER,PLAYERB"
"0,3,3,12,Rhinos,PREMIER,PLAYERC"
"10,9,19,12,Rhinos,PREMIER,PLAYERD"
