"match_id,fixture_id,match_group_id,scheduling_start_time,scheduling_end_time,home,away,league,game_mode,home_wins,away_wins,winning_team"
"3712,826,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Knights,Spartans,Master League,Standard,4,1,Knights"
"3414,826,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Knights,Spartans,Champion League,Standard,3,2,Knights"
"2968,826,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Knights,Spartans,Academy League,Standard,0,5,Spartans"
"2805,826,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Knights,Spartans,Foundation League,Standard,1,4,Spartans"
"3573,827,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Bulls,Dodgers,Master League,Doubles,5,0,Bulls"
"3278,827,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Bulls,Dodgers,Champion League,Doubles,0,5,Dodgers"
"3133,827,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Bulls,Dodgers,Academy League,Doubles,0,5,Dodgers"
"2741,827,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Bulls,Dodgers,Foundation League,Doubles,2,3,Dodgers"
"3721,827,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Bulls,Dodgers,Master League,Standard,1,4,Dodgers"
"3423,827,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Bulls,Dodgers,Champion League,Standard,3,2,Bulls"
"2983,827,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Bulls,Dodgers,Academy League,Standard,4,1,Bulls"
"2839,827,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Bulls,Dodgers,Foundation League,Standard,1,4,Dodgers"
"3574,828,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Elite,Tyrants,Master League,Doubles,1,4,Tyrants"
"3279,828,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Elite,Tyrants,Champion League,Doubles,1,4,Tyrants"
"3134,828,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Elite,Tyrants,Academy League,Doubles,3,2,Elite"
"2742,828,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Elite,Tyrants,Foundation League,Doubles,4,1,Elite"
"3722,828,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Elite,Tyrants,Master League,Standard,2,2,Tyrants"
"3424,828,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Elite,Tyrants,Champion League,Standard,2,3,Tyrants"
"2984,828,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Elite,Tyrants,Academy League,Standard,3,2,Elite"
"2840,828,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Elite,Tyrants,Foundation League,Standard,2,3,Tyrants"
"3575,829,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Comets,Demolition,Master League,Doubles,2,3,Demolition"
"3280,829,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Comets,Demolition,Champion League,Doubles,4,1,Comets"
"3135,829,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Comets,Demolition,Academy League,Doubles,0,0,Not Played / Data Unavailable"
"3723,829,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Comets,Demolition,Master League,Standard,5,0,Comets"
"3425,829,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Comets,Demolition,Champion League,Standard,0,5,Demolition"
"2985,829,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Comets,Demolition,Academy League,Standard,2,3,Demolition"
"3576,830,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Spectre,Wizards,Master League,Doubles,2,3,Wizards"
"3281,830,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Spectre,Wizards,Champion League,Doubles,2,3,Wizards"
"3136,830,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Spectre,Wizards,Academy League,Doubles,1,4,Wizards"
"3724,830,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Spectre,Wizards,Master League,Standard,2,3,Wizards"
"3426,830,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Spectre,Wizards,Champion League,Standard,3,2,Spectre"
"2986,830,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Spectre,Wizards,Academy League,Standard,2,3,Wizards"
"3577,831,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Flames,Pandas,Master League,Doubles,3,2,Flames"
"3282,831,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Flames,Pandas,Champion League,Doubles,0,5,Pandas"
"3137,831,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Flames,Pandas,Academy League,Doubles,3,2,Flames"
"3725,831,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Flames,Pandas,Master League,Standard,0,0,Not Played / Data Unavailable"
"3427,831,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Flames,Pandas,Champion League,Standard,1,4,Pandas"
"2987,831,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Flames,Pandas,Academy League,Standard,4,1,Flames"
"3578,832,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Shadow,Sharks,Master League,Doubles,2,3,Sharks"
"3283,832,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Shadow,Sharks,Champion League,Doubles,4,1,Shadow"
"3138,832,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Shadow,Sharks,Academy League,Doubles,2,3,Sharks"
"3726,832,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Shadow,Sharks,Master League,Standard,2,3,Sharks"
"3428,832,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Shadow,Sharks,Champion League,Standard,4,1,Shadow"
"2988,832,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Shadow,Sharks,Academy League,Standard,4,1,Shadow"
"3816,833,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Blizzard,Hive,Premier League,Doubles,2,3,Hive"
"3758,833,46,2022-10-20 04:00:00,2022-10-24 04:00:00,Blizzard,Hive,Premier League,Standard,2,3,Hive"
"6202,834,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Outlaws,Pirates,Champion League,Doubles,0,3,Pirates"
"6198,835,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Tyrants,Dodgers,Champion League,Doubles,3,0,Tyrants"
"6197,836,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Shadow,Comets,Champion League,Doubles,2,3,Comets"
"6199,837,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Puffins,Ducks,Champion League,Doubles,1,3,Ducks"
"6213,837,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Puffins,Ducks,Academy League,Doubles,2,3,Ducks"
"6201,838,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Hawks,Foxes,Champion League,Doubles,3,2,Hawks"
"6200,839,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Lightning,Spartans,Champion League,Doubles,3,2,Lightning"
"6210,840,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Dodgers,Tyrants,Academy League,Doubles,0,3,Tyrants"
"6212,841,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Shadow,Wizards,Academy League,Doubles,2,3,Wizards"
"6209,842,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Sabres,Foxes,Academy League,Doubles,3,2,Sabres"
"6211,843,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Eclipse,Express,Academy League,Doubles,0,3,Express"
"6187,844,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Outlaws,Shadow,Master League,Doubles,3,1,Outlaws"
"6186,845,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Tyrants,Bears,Master League,Doubles,3,2,Tyrants"
"6206,845,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Tyrants,Bears,Academy League,Standard,0,3,Bears"
"6185,846,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Flames,Dodgers,Master League,Doubles,0,3,Dodgers"
"6183,847,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Hurricanes,Wolves,Master League,Standard,2,3,Wolves"
"6179,848,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Spectre,Rhinos,Master League,Standard,3,1,Spectre"
"6180,849,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Dodgers,Bulls,Master League,Standard,3,0,Dodgers"
"6181,850,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Bears,Shadow,Master League,Standard,3,0,Bears"
"6205,851,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Express,Spartans,Academy League,Standard,3,2,Express"
"6203,852,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Hurricanes,Foxes,Academy League,Standard,3,2,Hurricanes"
"6207,853,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Wolves,Hawks,Academy League,Standard,3,2,Wolves"
"6208,854,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Shadow,Dodgers,Academy League,Standard,3,0,Shadow"
"6188,855,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Hive,Lightning,Master League,Doubles,0,3,Lightning"
"6189,856,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Ducks,Aviators,Master League,Doubles,0,3,Aviators"
"6190,857,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Blizzard,Wolves,Master League,Doubles,3,0,Blizzard"
"6193,858,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Demolition,Pandas,Champion League,Standard,0,3,Pandas"
"6194,859,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Outlaws,Comets,Champion League,Standard,3,1,Outlaws"
"6184,860,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Sabres,Aviators,Master League,Standard,1,3,Aviators"
"6191,861,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Flames,Tyrants,Champion League,Standard,1,3,Tyrants"
"6192,862,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Puffins,Foxes,Champion League,Standard,1,3,Foxes"
"6195,863,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Lightning,Express,Champion League,Standard,3,2,Lightning"
"6196,864,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Hurricanes,Hive,Champion League,Standard,3,0,Hurricanes"
"6204,865,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Bulls,Pandas,Academy League,Standard,1,3,Pandas"
"6182,866,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Blizzard,Knights,Master League,Standard,3,1,Blizzard"
"6214,867,50,2022-10-27 04:00:00,2022-11-01 04:00:00,Sharks,Flames,Academy League,Doubles,2,2,Flames"
"6256,868,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Elite,Dodgers,Foundation League,Doubles,1,3,Dodgers"
"6257,869,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Outlaws,Bears,Foundation League,Doubles,3,1,Outlaws"
"6258,870,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Hurricanes,Spartans,Foundation League,Doubles,3,0,Hurricanes"
"6259,871,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Express,Eclipse,Foundation League,Doubles,2,3,Eclipse"
"6252,872,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Outlaws,Elite,Foundation League,Standard,2,3,Elite"
"6233,873,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Dodgers,Tyrants,Master League,Doubles,3,0,Dodgers"
"6253,873,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Dodgers,Tyrants,Foundation League,Standard,1,3,Tyrants"
"6254,874,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Spartans,Knights,Foundation League,Standard,3,0,Spartans"
"6255,875,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Eclipse,Lightning,Foundation League,Standard,0,3,Lightning"
"6226,876,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Flames,Demolition,Premier League,Doubles,2,3,Demolition"
"6224,877,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Shadow,Rhinos,Premier League,Standard,1,3,Rhinos"
"6225,878,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Hurricanes,Blizzard,Premier League,Standard,3,2,Hurricanes"
"6248,879,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Rhinos,Flames,Academy League,Doubles,3,2,Rhinos"
"6249,880,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Tyrants,Wizards,Academy League,Doubles,3,0,Tyrants"
"6250,881,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Blizzard,Sabres,Academy League,Doubles,3,0,Blizzard"
"6244,882,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Demolition,Shadow,Academy League,Standard,3,2,Demolition"
"6245,883,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Pandas,Bears,Academy League,Standard,0,3,Bears"
"6246,884,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Blizzard,Wolves,Academy League,Standard,3,0,Blizzard"
"6227,885,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Ducks,Hurricanes,Premier League,Doubles,1,3,Hurricanes"
"6251,886,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Ducks,Express,Academy League,Doubles,3,2,Ducks"
"6247,887,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Express,Hurricanes,Academy League,Standard,1,3,Hurricanes"
"6240,888,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Pandas,Tyrants,Champion League,Doubles,0,3,Tyrants"
"6237,888,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Pandas,Tyrants,Champion League,Standard,3,1,Pandas"
"6241,889,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Pirates,Comets,Champion League,Doubles,3,1,Pirates"
"6242,890,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Blizzard,Hawks,Champion League,Doubles,3,1,Blizzard"
"6243,891,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Ducks,Lightning,Champion League,Doubles,3,1,Ducks"
"6236,892,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Bears,Outlaws,Champion League,Standard,3,2,Bears"
"6231,893,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Wolves,Aviators,Master League,Standard,3,0,Wolves"
"6230,894,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Lightning,Blizzard,Master League,Standard,3,1,Lightning"
"6238,895,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Blizzard,Lightning,Champion League,Standard,3,1,Blizzard"
"6239,896,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Foxes,Hurricanes,Champion League,Standard,2,3,Hurricanes"
"6235,897,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Lightning,Aviators,Master League,Doubles,3,1,Lightning"
"6234,898,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Knights,Blizzard,Master League,Doubles,0,3,Blizzard"
"6232,899,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Wizards,Outlaws,Master League,Doubles,1,0,Wizards"
"6228,900,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Comets,Bears,Master League,Standard,2,3,Bears"
"6229,901,52,2022-11-03 00:00:00,2022-11-06 00:00:00,Spectre,Dodgers,Master League,Standard,0,3,Dodgers"
"6383,902,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Rhinos,Demolition,Premier League,Doubles,4,2,Rhinos"
"6388,903,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Lightning,Blizzard,Master League,Doubles,4,0,Lightning"
"6385,904,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Dodgers,Bears,Master League,Standard,4,2,Dodgers"
"6386,905,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Lightning,Wolves,Master League,Standard,4,3,Lightning"
"6389,906,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Pandas,Bears,Champion League,Standard,2,4,Bears"
"6381,907,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Flames,Rhinos,Premier League,Standard,2,4,Rhinos"
"6384,908,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Hive,Hurricanes,Premier League,Doubles,2,4,Hurricanes"
"6382,908,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Hive,Hurricanes,Premier League,Standard,4,3,Hive"
"6399,909,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Outlaws,Dodgers,Foundation League,Doubles,2,4,Dodgers"
"6400,910,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Hurricanes,Eclipse,Foundation League,Doubles,4,0,Hurricanes"
"6397,911,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Tyrants,Elite,Foundation League,Standard,1,4,Elite"
"6398,912,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Spartans,Lightning,Foundation League,Standard,4,3,Spartans"
"6395,913,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Rhinos,Tyrants,Academy League,Doubles,4,1,Rhinos"
"6392,914,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Blizzard,Ducks,Champion League,Doubles,4,2,Blizzard"
"6396,914,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Blizzard,Ducks,Academy League,Doubles,4,1,Blizzard"
"6393,915,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Demolition,Bears,Academy League,Standard,4,1,Demolition"
"6390,916,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Blizzard,Hurricanes,Champion League,Standard,1,4,Hurricanes"
"6394,916,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Blizzard,Hurricanes,Academy League,Standard,1,4,Hurricanes"
"6391,917,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Pirates,Tyrants,Champion League,Doubles,0,4,Tyrants"
"6387,918,53,2022-11-10 05:00:00,2022-11-14 05:00:00,Wizards,Dodgers,Master League,Doubles,3,4,Dodgers"
"6507,919,54,2022-11-17 00:00:00,2022-11-20 00:00:00,Rhinos,Hurricanes,Premier League,Doubles,1,4,Hurricanes"
"6506,920,54,2022-11-17 00:00:00,2022-11-20 00:00:00,Hive,Rhinos,Premier League,Standard,4,1,Hive"
"6515,921,54,2022-11-17 00:00:00,2022-11-20 00:00:00,Hurricanes,Dodgers,Foundation League,Doubles,4,3,Hurricanes"
"6514,922,54,2022-11-17 00:00:00,2022-11-20 00:00:00,Spartans,Elite,Foundation League,Standard,1,4,Elite"
"6513,923,54,2022-11-17 00:00:00,2022-11-20 00:00:00,Rhinos,Blizzard,Academy League,Doubles,4,2,Rhinos"
"6512,924,54,2022-11-17 00:00:00,2022-11-20 00:00:00,Demolition,Hurricanes,Academy League,Standard,3,4,Hurricanes"
"6511,925,54,2022-11-17 00:00:00,2022-11-20 00:00:00,Blizzard,Tyrants,Champion League,Doubles,4,2,Blizzard"
"6510,926,54,2022-11-17 00:00:00,2022-11-20 00:00:00,Bears,Hurricanes,Champion League,Standard,1,4,Hurricanes"
"6509,927,54,2022-11-17 00:00:00,2022-11-20 00:00:00,Lightning,Dodgers,Master League,Doubles,2,4,Dodgers"
"6508,927,54,2022-11-17 00:00:00,2022-11-20 00:00:00,Lightning,Dodgers,Master League,Standard,3,4,Dodgers"
"12740,928,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Rhinos,Bears,Master League,Doubles,3,2,Rhinos"
"12775,928,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Rhinos,Bears,Champion League,Doubles,2,3,Bears"
"12798,928,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Rhinos,Bears,Academy League,Doubles,3,2,Rhinos"
"12826,928,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Rhinos,Bears,Foundation League,Doubles,1,4,Bears"
"12722,928,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Rhinos,Bears,Master League,Standard,3,2,Rhinos"
"12760,928,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Rhinos,Bears,Champion League,Standard,4,1,Rhinos"
"12782,928,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Rhinos,Bears,Academy League,Standard,2,3,Bears"
"12817,928,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Rhinos,Bears,Foundation League,Standard,4,1,Rhinos"
"12738,929,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Jets,Knights,Master League,Doubles,3,2,Jets"
"12780,929,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Jets,Knights,Champion League,Doubles,0,5,Knights"
"12810,929,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Jets,Knights,Academy League,Doubles,3,2,Jets"
"12824,929,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Jets,Knights,Foundation League,Doubles,2,3,Knights"
"12732,929,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Jets,Knights,Master League,Standard,5,0,Jets"
"12754,929,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Jets,Knights,Champion League,Standard,0,5,Knights"
"12792,929,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Jets,Knights,Academy League,Standard,5,0,Jets"
"12815,929,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Jets,Knights,Foundation League,Standard,1,4,Knights"
"12746,930,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Spartans,Express,Master League,Doubles,1,4,Express"
"12772,930,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Spartans,Express,Champion League,Doubles,2,3,Express"
"12812,930,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Spartans,Express,Academy League,Doubles,3,2,Spartans"
"12829,930,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Spartans,Express,Foundation League,Doubles,0,5,Express"
"12729,930,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Spartans,Express,Master League,Standard,1,4,Express"
"12757,930,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Spartans,Express,Champion League,Standard,0,5,Express"
"12794,930,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Spartans,Express,Academy League,Standard,1,4,Express"
"12819,930,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Spartans,Express,Foundation League,Standard,5,0,Spartans"
"12735,931,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Ducks,Hawks,Master League,Doubles,5,0,Ducks"
"12774,931,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Ducks,Hawks,Champion League,Doubles,5,0,Ducks"
"12800,931,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Ducks,Hawks,Academy League,Doubles,1,4,Hawks"
"12827,931,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Ducks,Hawks,Foundation League,Doubles,1,4,Hawks"
"12725,931,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Ducks,Hawks,Master League,Standard,2,3,Hawks"
"12759,931,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Ducks,Hawks,Champion League,Standard,1,4,Hawks"
"12783,931,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Ducks,Hawks,Academy League,Standard,1,4,Hawks"
"12818,931,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Ducks,Hawks,Foundation League,Standard,3,2,Ducks"
"12744,932,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Hive,Aviators,Master League,Doubles,4,1,Hive"
"12768,932,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Hive,Aviators,Champion League,Doubles,2,3,Aviators"
"12803,932,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Hive,Aviators,Academy League,Doubles,3,2,Hive"
"12822,932,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Hive,Aviators,Foundation League,Doubles,5,0,Hive"
"12728,932,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Hive,Aviators,Master League,Standard,4,1,Hive"
"12752,932,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Hive,Aviators,Champion League,Standard,2,3,Aviators"
"12787,932,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Hive,Aviators,Academy League,Standard,1,4,Aviators"
"12820,932,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Hive,Aviators,Foundation League,Standard,4,1,Hive"
"12745,933,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Puffins,Sabres,Master League,Doubles,5,0,Puffins"
"12767,933,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Puffins,Sabres,Champion League,Doubles,3,2,Puffins"
"12805,933,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Puffins,Sabres,Academy League,Doubles,3,2,Puffins"
"12727,933,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Puffins,Sabres,Master League,Standard,4,1,Puffins"
"12751,933,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Puffins,Sabres,Champion League,Standard,2,3,Sabres"
"12789,933,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Puffins,Sabres,Academy League,Standard,2,3,Sabres"
"12736,934,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Wolves,Foxes,Master League,Doubles,3,2,Wolves"
"12773,934,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Wolves,Foxes,Champion League,Doubles,2,3,Foxes"
"12809,934,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Wolves,Foxes,Academy League,Doubles,3,2,Wolves"
"12719,934,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Wolves,Foxes,Master League,Standard,0,5,Foxes"
"12763,934,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Wolves,Foxes,Champion League,Standard,3,2,Wolves"
"12791,934,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Wolves,Foxes,Academy League,Standard,1,4,Foxes"
"12734,935,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Eclipse,Hurricanes,Master League,Doubles,1,4,Hurricanes"
"12777,935,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Eclipse,Hurricanes,Champion League,Doubles,2,3,Hurricanes"
"12813,935,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Eclipse,Hurricanes,Academy League,Doubles,3,2,Eclipse"
"12720,935,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Eclipse,Hurricanes,Master League,Standard,1,4,Hurricanes"
"12761,935,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Eclipse,Hurricanes,Champion League,Standard,4,1,Eclipse"
"12796,935,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Eclipse,Hurricanes,Academy League,Standard,1,4,Hurricanes"
"12748,936,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Lightning,Blizzard,Master League,Doubles,0,5,Blizzard"
"12769,936,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Lightning,Blizzard,Champion League,Doubles,0,5,Blizzard"
"12802,936,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Lightning,Blizzard,Academy League,Doubles,2,3,Blizzard"
"12731,936,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Lightning,Blizzard,Master League,Standard,1,4,Blizzard"
"12753,936,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Lightning,Blizzard,Champion League,Standard,1,4,Blizzard"
"12786,936,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Lightning,Blizzard,Academy League,Standard,0,5,Blizzard"
"12747,937,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Demolition,Spectre,Master League,Doubles,3,2,Demolition"
"12778,937,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Demolition,Spectre,Champion League,Doubles,1,4,Spectre"
"12808,937,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Demolition,Spectre,Academy League,Doubles,1,4,Spectre"
"12823,937,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Demolition,Spectre,Foundation League,Doubles,2,3,Spectre"
"12730,937,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Demolition,Spectre,Master League,Standard,2,3,Spectre"
"12762,937,67,2023-03-09 05:00:00,2023-03-13 04:00:00,Demolition,Spectre,Champion League,Standard,3,2,Demolition"
