"match_id,round_id,Home,Home Goals,Away,Away Goals"
"53819,158783,Jets,5,Shadow,3"
"53824,158815,Foxes,2,Wizards,1"
"53855,159182,Express,1,Rhinos,2"
"53859,159195,Express,1,Rhinos,5"
"53859,159196,Express,4,Rhinos,1"
"53840,159205,Sabres,2,Eclipse,4"
"53838,159216,Sabres,1,Eclipse,5"
"53832,159222,Puffins,4,Comets,2"
"53908,159446,Sharks,4,Elite,3"
"53795,159475,Aviators,2,Wolves,1"
"53795,159476,Aviators,1,Wolves,5"
"53984,161081,Bears,5,Outlaws,4"
"53968,161083,Spectre,5,Foxes,3"
"53967,161105,Spectre,4,Foxes,3"
"53964,161115,Spectre,6,Foxes,2"
"53970,161117,Spectre,1,Foxes,8"
"53965,161125,Spectre,6,Foxes,0"
"53939,161129,Shadow,2,Aviators,0"
"54037,161146,Flames,1,Hawks,2"
"53955,161161,Comets,7,Sabres,1"
"53955,161163,Comets,6,Sabres,0"
"54028,161166,Elite,3,Ducks,4"
"54028,161167,Elite,1,Ducks,3"
"53994,161179,Bulls,1,Spartans,3"
"53953,161199,Comets,6,Sabres,5"
"53943,161337,Wolves,0,Hive,6"
"53942,161344,Wolves,2,Hive,3"
"53941,161349,Wolves,0,Hive,1"
"53940,161352,Wolves,4,Hive,3"
"54098,161364,Sabres,0,Wizards,5"
"53975,161385,Wizards,1,Puffins,2"
"53975,161387,Wizards,2,Puffins,1"
"54155,161402,Hawks,4,Elite,1"
"53992,161405,Bulls,4,Spartans,0"
"53992,161407,Bulls,4,Spartans,1"
"53993,161415,Bulls,2,Spartans,1"
"53959,161426,Eclipse,3,Tyrants,4"
"53987,161430,Bears,1,Outlaws,2"
"53987,161432,Bears,5,Outlaws,0"
"54136,161434,Spartans,3,Bears,4"
"54145,161722,Ducks,0,Dodgers,1"
"54119,161978,Knights,1,Pandas,4"
"54081,161979,Foxes,2,Eclipse,1"
"54158,162003,Pirates,1,Flames,4"
"54158,162006,Pirates,1,Flames,7"
"54121,162014,Knights,2,Pandas,3"
"54150,162031,Hawks,2,Elite,5"
"54095,162041,Sabres,2,Wizards,1"
"54067,162378,Hurricanes,3,Wolves,5"
"54057,162386,Hive,2,Shadow,1"
"54044,162391,Aviators,4,Lightning,1"
"54044,162394,Aviators,4,Lightning,6"
"54054,162399,Hive,5,Shadow,4"
"54097,162415,Sabres,3,Wizards,1"
"54097,162418,Sabres,3,Wizards,2"
"54184,164230,Lightning,2,Hive,1"
"54180,164238,Lightning,2,Hive,4"
"54182,164243,Lightning,0,Hive,5"
"54195,164247,Shadow,0,Hurricanes,4"
"54294,164255,Flames,8,Sharks,6"
"54297,164263,Flames,1,Sharks,0"
"54265,164277,Rhinos,2,Spartans,3"
"54200,164285,Wolves,2,Jets,1"
"54248,164290,Bulls,8,Knights,2"
"54204,164385,Comets,1,Foxes,2"
"54207,164414,Comets,2,Foxes,3"
"54275,164416,Demolition,3,Ducks,0"
"54275,164418,Demolition,1,Ducks,3"
"54241,164424,Bears,3,Express,2"
"54239,164439,Bears,1,Express,0"
"54267,164483,Rhinos,2,Spartans,1"
"54199,164631,Wolves,4,Jets,0"
"54264,164661,Rhinos,4,Spartans,2"
"54279,164676,Dodgers,1,Hawks,3"
"54361,164835,Wolves,1,Lightning,4"
"54201,164844,Wolves,1,Jets,3"
"54316,164867,Comets,3,Spectre,1"
"54252,164870,Pandas,3,Outlaws,2"
"54386,164875,Demolition,9,Elite,2"
"54317,164964,Comets,2,Spectre,1"
"54343,164970,Jets,2,Hive,4"
"54360,164976,Wolves,0,Lightning,1"
"54314,164986,Tyrants,1,Puffins,3"
"54364,165014,Ducks,1,Pirates,2"
"54364,165017,Ducks,3,Pirates,2"
"54368,165019,Ducks,4,Pirates,1"
"54401,165157,Express,4,Outlaws,3"
"54352,165184,Blizzard,4,Shadow,3"
"54348,165197,Blizzard,2,Shadow,4"
"54339,165349,Aviators,2,Hurricanes,5"
"54426,165354,Rhinos,1,Bulls,4"
"54421,165357,Rhinos,2,Bulls,3"
"54382,165377,Demolition,2,Elite,5"
"54302,165394,Foxes,4,Sabres,1"
"54390,165397,Flames,1,Dodgers,3"
"54390,165400,Flames,1,Dodgers,0"
"54377,165549,Sharks,4,Hawks,0"
"54407,165555,Spartans,3,Knights,5"
"54326,165564,Wizards,3,Eclipse,2"
"54384,165570,Demolition,5,Elite,4"
"54405,165594,Spartans,2,Knights,0"
"54438,165718,Sabres,2,Tyrants,4"
"54438,165719,Sabres,3,Tyrants,2"
"54476,165721,Lightning,4,Blizzard,3"
"54476,165722,Lightning,6,Blizzard,4"
"54476,165723,Lightning,5,Blizzard,6"
"54453,165731,Spectre,2,Wizards,3"
"54514,165737,Dodgers,2,Demolition,3"
"54464,165820,Hive,3,Aviators,2"
"54544,165822,Bulls,4,Bears,6"
"54448,165827,Eclipse,2,Comets,3"
"54505,165875,Pirates,0,Sharks,4"
"54463,165890,Hive,1,Aviators,3"
"54458,165972,Spectre,4,Wizards,1"
"54471,166037,Hurricanes,3,Jets,0"
"54452,166054,Spectre,0,Wizards,4"
"54456,166059,Spectre,4,Wizards,5"
"54549,166110,Pandas,2,Rhinos,1"
"54513,166300,Dodgers,5,Demolition,1"
"54457,166320,Spectre,2,Wizards,4"
"54555,166325,Pandas,1,Rhinos,0"
"54503,166328,Pirates,1,Sharks,2"
"54503,166331,Pirates,1,Sharks,2"
"54558,166568,Sabres,2,Puffins,1"
"54670,166677,Pandas,3,Bulls,6"
"54670,166679,Pandas,4,Bulls,3"
"54565,166691,Tyrants,2,Foxes,5"
"54585,166758,Wizards,1,Comets,2"
"54580,166778,Wizards,3,Comets,2"
"54631,166785,Sharks,0,Ducks,2"
"54631,166788,Sharks,0,Ducks,2"
"54595,166861,Hurricanes,3,Hive,0"
"54595,166863,Hurricanes,2,Hive,5"
"54570,166876,Tyrants,2,Foxes,4"
"54570,166879,Tyrants,3,Foxes,4"
"54627,166986,Pirates,2,Hawks,1"
"54649,166996,Flames,4,Demolition,3"
"54649,166997,Flames,2,Demolition,1"
"54649,166998,Flames,1,Demolition,0"
"54608,167012,Shadow,3,Lightning,2"
"54574,167088,Spectre,4,Eclipse,5"
"54575,167091,Spectre,1,Eclipse,0"
"54579,167099,Spectre,1,Eclipse,0"
"54641,167192,Elite,1,Dodgers,0"
"53453,150819,Blizzard,4,Wolves,5"
"53512,150593,Knights,4,Outlaws,3"
"53512,150594,Knights,0,Outlaws,3"
"53512,150595,Knights,2,Outlaws,3"
"53404,150624,Foxes,3,Tyrants,4"
"53471,150638,Ducks,2,Sharks,1"
"53471,150641,Ducks,4,Sharks,3"
"53519,150654,Bears,5,Rhinos,0"
"53459,150665,Blizzard,2,Wolves,4"
"53459,150666,Blizzard,2,Wolves,3"
"53422,150695,Comets,3,Wizards,6"
"53517,150974,Bears,3,Rhinos,1"
"53501,151019,Express,4,Spartans,2"
"53450,151051,Hive,6,Hurricanes,3"
"53450,151052,Hive,1,Hurricanes,4"
"53464,151090,Lightning,4,Shadow,6"
"53510,151350,Knights,6,Outlaws,2"
"53497,151355,Dodgers,3,Elite,1"
"53429,151366,Eclipse,2,Spectre,5"
"53437,151386,Aviators,2,Jets,1"
"53478,151410,Hawks,3,Pirates,4"
"53472,151440,Ducks,6,Sharks,1"
"53496,151461,Dodgers,2,Elite,3"
"53482,151737,Hawks,2,Pirates,3"
"53589,152015,Wolves,0,Shadow,4"
"53617,152062,Demolition,1,Dodgers,3"
"53556,152836,Wizards,0,Spectre,4"
"53560,152895,Wizards,5,Spectre,4"
"53596,152917,Ducks,3,Hawks,1"
"53651,153186,Bears,2,Bulls,4"
"53605,153198,Sharks,1,Pirates,4"
"53605,153199,Sharks,1,Pirates,3"
"53536,153211,Foxes,1,Puffins,6"
"53541,153239,Tyrants,5,Sabres,0"
"53545,153252,Tyrants,2,Sabres,6"
"53547,153260,Tyrants,2,Sabres,1"
"53547,153262,Tyrants,4,Sabres,1"
"53548,153269,Comets,1,Eclipse,3"
"53551,153272,Comets,2,Eclipse,3"
"53595,153291,Wolves,2,Shadow,3"
"53655,153312,Rhinos,0,Pandas,6"
"53720,154426,Shadow,4,Blizzard,2"
"53760,154427,Knights,6,Spartans,2"
"53762,154460,Knights,4,Spartans,5"
"53748,154472,Elite,1,Demolition,2"
"53748,154475,Elite,0,Demolition,2"
"53745,154750,Dodgers,2,Flames,1"
"53745,154754,Dodgers,1,Flames,4"
"53660,154773,Puffins,5,Tyrants,2"
"53660,154774,Puffins,2,Tyrants,3"
"53750,154798,Elite,6,Demolition,2"
"53763,154821,Knights,2,Spartans,0"
"53763,154822,Knights,5,Spartans,2"
"53763,154824,Knights,1,Spartans,4"
"53681,154849,Eclipse,5,Wizards,3"
"53681,154850,Eclipse,1,Wizards,3"
"53673,154855,Sabres,3,Foxes,1"
"53673,154857,Sabres,4,Foxes,3"
"53743,155255,Dodgers,1,Flames,2"
"53703,155267,Hurricanes,1,Aviators,0"
"53703,155269,Hurricanes,3,Aviators,2"
"53699,155305,Hive,4,Jets,3"
"53699,155306,Hive,0,Jets,2"
"53694,155312,Hive,0,Jets,2"
"53749,155321,Elite,3,Demolition,2"
"53755,155325,Elite,2,Demolition,3"
"53755,155326,Elite,2,Demolition,1"
"53779,155335,Bulls,4,Rhinos,3"
"53719,155344,Shadow,1,Blizzard,2"
"53758,155358,Knights,5,Spartans,2"
"53854,158702,Express,4,Rhinos,3"
"53831,159031,Puffins,5,Comets,1"
"53893,159595,Hawks,0,Demolition,3"
"53902,159600,Pirates,2,Dodgers,3"
"53818,159601,Jets,1,Shadow,5"
"53821,159628,Foxes,2,Wizards,4"
"53821,159629,Foxes,1,Wizards,0"
"53812,159770,Jets,4,Shadow,8"
"53791,159773,Aviators,2,Wolves,3"
"53883,159802,Spartans,5,Pandas,4"
"53876,159806,Spartans,3,Pandas,7"
"53876,159807,Spartans,3,Pandas,2"
"53797,159830,Hive,2,Blizzard,0"
"53998,160696,Pandas,7,Express,2"
"53945,160716,Wolves,4,Hive,6"
"53938,160719,Shadow,5,Aviators,3"
"53925,160759,Lightning,3,Jets,1"
"54006,160793,Rhinos,3,Knights,2"
"53937,160952,Shadow,0,Aviators,5"
"54164,160962,Sharks,3,Demolition,5"
"54021,160989,Dodgers,2,Sharks,6"
"54020,161007,Dodgers,2,Sharks,3"
"53935,161013,Shadow,3,Aviators,1"
"53935,161015,Shadow,1,Aviators,2"
"53935,161016,Shadow,2,Aviators,1"
"53935,161017,Shadow,3,Aviators,0"
"54027,161030,Dodgers,1,Sharks,5"
"54023,161034,Dodgers,3,Sharks,2"
"54134,161048,Spartans,3,Bears,6"
"54076,161055,Foxes,7,Eclipse,1"
"53956,161058,Eclipse,6,Tyrants,1"
"53956,161062,Eclipse,4,Tyrants,5"
"53957,161069,Eclipse,1,Tyrants,6"
"53957,161071,Eclipse,5,Tyrants,1"
"54130,161462,Outlaws,2,Rhinos,3"
"54113,161471,Express,0,Bulls,3"
"54025,161478,Dodgers,1,Sharks,6"
"54168,161487,Sharks,2,Demolition,5"
"54122,161492,Knights,0,Pandas,2"
"54146,161497,Ducks,1,Dodgers,2"
"54110,161512,Express,5,Bulls,3"
"54110,161514,Express,1,Bulls,4"
"54128,161522,Outlaws,3,Rhinos,2"
"54171,161529,Sharks,2,Demolition,3"
"54167,161537,Sharks,0,Demolition,1"
"53928,161559,Lightning,4,Jets,5"
"54120,161830,Knights,4,Pandas,3"
"54120,161831,Knights,3,Pandas,2"
"54133,161843,Spartans,2,Bears,5"
"54078,161913,Foxes,1,Eclipse,7"
"54069,161916,Jets,2,Blizzard,3"
"54055,161930,Hive,2,Shadow,1"
"54055,161931,Hive,2,Shadow,0"
"54163,161935,Pirates,1,Flames,0"
"54052,161950,Hive,1,Shadow,4"
"54052,161951,Hive,3,Shadow,4"
"54132,161960,Spartans,2,Bears,4"
"54103,162291,Tyrants,0,Comets,3"
"54103,162294,Tyrants,3,Comets,0"
"54089,162426,Puffins,5,Spectre,4"
"54089,162427,Puffins,4,Spectre,2"
"54071,162439,Jets,1,Blizzard,3"
"54071,162442,Jets,1,Blizzard,2"
"54144,162457,Ducks,0,Dodgers,3"
"54062,162462,Hurricanes,4,Wolves,5"
"54079,162464,Foxes,4,Eclipse,2"
"54094,162475,Sabres,0,Wizards,1"
"54156,162575,Pirates,3,Flames,1"
"54063,162583,Hurricanes,0,Wolves,2"
"54053,162604,Hive,4,Shadow,1"
"54261,163743,Rhinos,0,Spartans,5"
"54190,163754,Shadow,2,Hurricanes,1"
"54293,163935,Flames,2,Sharks,4"
"54232,163965,Wizards,3,Tyrants,4"
"54276,164033,Dodgers,0,Hawks,4"
"54285,164045,Elite,1,Pirates,4"
"54266,164065,Rhinos,5,Spartans,1"
"54194,164070,Shadow,2,Hurricanes,1"
"54194,164072,Shadow,4,Hurricanes,7"
"54194,164074,Shadow,6,Hurricanes,2"
"54247,164306,Bulls,6,Knights,2"
"54220,164312,Spectre,4,Sabres,6"
"54220,164314,Spectre,3,Sabres,2"
"54238,164578,Bears,4,Express,3"
"54237,164582,Bears,1,Express,0"
"54237,164583,Bears,4,Express,2"
"54262,164596,Rhinos,3,Spartans,4"
"54263,164600,Rhinos,3,Spartans,1"
"54263,164602,Rhinos,1,Spartans,2"
"54197,164696,Wolves,0,Jets,3"
"54284,164727,Elite,1,Pirates,2"
"54178,164732,Blizzard,4,Aviators,1"
"54416,164735,Bears,7,Pandas,2"
"54230,164748,Wizards,3,Tyrants,1"
"54216,164757,Eclipse,4,Puffins,1"
"54363,164908,Wolves,0,Lightning,3"
"54414,164912,Bears,0,Pandas,8"
"54311,164955,Tyrants,2,Puffins,4"
"54385,165033,Demolition,3,Elite,4"
"54385,165036,Demolition,2,Elite,7"
"54400,165048,Express,2,Outlaws,4"
"54374,165064,Sharks,6,Hawks,1"
"54374,165066,Sharks,6,Hawks,1"
"54391,165075,Flames,4,Dodgers,3"
"54391,165078,Flames,5,Dodgers,4"
"54350,165291,Blizzard,1,Shadow,7"
"54404,165300,Spartans,3,Knights,2"
"54307,165313,Foxes,1,Sabres,2"
"54307,165315,Foxes,0,Sabres,3"
"54307,165317,Foxes,3,Sabres,2"
"54366,165321,Ducks,3,Pirates,4"
"54319,165326,Comets,3,Spectre,2"
"54319,165329,Comets,2,Spectre,1"
"54334,165336,Aviators,2,Hurricanes,3"
"54334,165339,Aviators,1,Hurricanes,5"
"54353,165412,Blizzard,3,Shadow,0"
"54310,165414,Tyrants,5,Puffins,4"
"54310,165418,Tyrants,3,Puffins,2"
"54322,165421,Comets,2,Spectre,0"
"54336,165431,Aviators,3,Hurricanes,0"
"54327,165455,Wizards,2,Eclipse,0"
"54335,165464,Aviators,2,Hurricanes,3"
"54389,165472,Flames,0,Dodgers,2"
"54312,165603,Tyrants,4,Puffins,2"
"54443,165664,Sabres,1,Tyrants,6"
"54428,165751,Puffins,5,Foxes,4"
"54484,165754,Shadow,4,Wolves,5"
"54484,165755,Shadow,4,Wolves,1"
"54523,165961,Elite,2,Flames,1"
"54435,166010,Puffins,0,Foxes,4"
"54552,166017,Pandas,3,Rhinos,5"
"54486,166027,Shadow,4,Wolves,1"
"54486,166028,Shadow,2,Wolves,5"
"54486,166030,Shadow,1,Wolves,2"
"54496,166134,Hawks,3,Ducks,5"
"54488,166140,Shadow,5,Wolves,7"
"54488,166143,Shadow,5,Wolves,6"
"54519,166151,Elite,3,Flames,2"
"54449,166232,Eclipse,3,Comets,4"
"54449,166233,Eclipse,1,Comets,2"
"54449,166235,Eclipse,1,Comets,0"
"54446,166240,Eclipse,3,Comets,4"
"54553,166249,Pandas,0,Rhinos,1"
"54455,166346,Spectre,2,Wizards,3"
"54455,166347,Spectre,2,Wizards,4"
"54455,166349,Spectre,2,Wizards,5"
"54455,166350,Spectre,4,Wizards,1"
"54477,166352,Lightning,3,Blizzard,1"
"54479,166365,Lightning,1,Blizzard,3"
"54479,166367,Lightning,1,Blizzard,2"
"54479,166368,Lightning,1,Blizzard,2"
"54651,166551,Flames,3,Demolition,0"
"54618,166631,Wolves,4,Blizzard,3"
"54582,166728,Wizards,4,Comets,5"
"54583,166731,Wizards,2,Comets,3"
"54583,166733,Wizards,2,Comets,1"
"54583,166734,Wizards,4,Comets,0"
"54646,166739,Flames,3,Demolition,1"
"54665,166831,Spartans,1,Express,0"
"54663,166833,Spartans,3,Express,1"
"54563,166843,Sabres,4,Puffins,2"
"54563,166845,Sabres,1,Puffins,0"
"54610,166849,Shadow,2,Lightning,3"
"54610,166851,Shadow,3,Lightning,2"
"54679,166917,Rhinos,9,Bears,3"
"54581,166920,Wizards,1,Comets,2"
"54581,166921,Wizards,1,Comets,3"
"54638,166943,Elite,2,Dodgers,1"
"54603,166948,Jets,0,Aviators,5"
"54603,166950,Jets,2,Aviators,1"
"54571,167019,Tyrants,0,Foxes,1"
"54633,167035,Sharks,3,Ducks,4"
"54635,167040,Sharks,3,Ducks,2"
"54561,167045,Sabres,3,Puffins,1"
"54561,167046,Sabres,3,Puffins,1"
"54594,167110,Hurricanes,2,Hive,1"
"54654,167120,Outlaws,3,Knights,4"
"54593,167131,Hurricanes,5,Hive,2"
"54593,167133,Hurricanes,2,Hive,0"
"54573,167137,Spectre,2,Eclipse,1"
"54573,167139,Spectre,3,Eclipse,2"
"53477,150850,Hawks,1,Pirates,2"
"53467,150854,Lightning,0,Shadow,3"
"53511,150865,Knights,0,Outlaws,5"
"53425,150870,Comets,2,Wizards,4"
"53425,150872,Comets,5,Wizards,0"
"53425,150873,Comets,2,Wizards,1"
"53425,150874,Comets,3,Wizards,0"
"53424,150877,Comets,0,Wizards,3"
"53484,150886,Demolition,2,Flames,3"
"53484,150889,Demolition,7,Flames,2"
"53487,150890,Demolition,4,Flames,3"
"53523,150909,Bears,3,Rhinos,2"
"53435,150911,Eclipse,3,Spectre,0"
"53405,150944,Foxes,3,Tyrants,1"
"53441,151230,Aviators,1,Jets,4"
"53483,151236,Hawks,0,Pirates,5"
"53448,151249,Hive,3,Hurricanes,4"
"53448,151251,Hive,4,Hurricanes,3"
"53427,151261,Comets,2,Wizards,4"
"53434,151278,Eclipse,2,Spectre,4"
"53434,151279,Eclipse,3,Spectre,2"
"53463,151287,Lightning,2,Shadow,3"
"53491,151296,Demolition,4,Flames,2"
"53413,151301,Puffins,3,Sabres,2"
"53528,151306,Bulls,3,Pandas,4"
"53528,151308,Bulls,1,Pandas,2"
"53524,151347,Bulls,8,Pandas,7"
"53552,151811,Comets,6,Eclipse,5"
"53552,151812,Comets,4,Eclipse,2"
"53575,151847,Jets,1,Hurricanes,5"
"53575,151851,Jets,0,Hurricanes,2"
"53636,151867,Spartans,3,Outlaws,2"
"53636,151870,Spartans,2,Outlaws,0"
"53587,151887,Blizzard,4,Lightning,1"
"53606,152231,Sharks,0,Pirates,3"
"53632,152264,Express,6,Knights,5"
"53646,152561,Bears,1,Bulls,10"
"53653,152577,Rhinos,1,Pandas,2"
"53607,152605,Sharks,3,Pirates,2"
"53607,152606,Sharks,0,Pirates,3"
"53574,152620,Jets,5,Hurricanes,1"
"53534,152629,Foxes,5,Puffins,4"
"53534,152633,Foxes,5,Puffins,4"
"53603,152640,Ducks,0,Hawks,2"
"53598,152666,Ducks,4,Hawks,5"
"53565,153007,Aviators,3,Hive,1"
"53565,153008,Aviators,2,Hive,1"
"53621,153023,Flames,3,Elite,1"
"53567,153352,Aviators,5,Hive,4"
"53611,153364,Sharks,1,Pirates,4"
"53611,153365,Sharks,3,Pirates,2"
"53638,153379,Spartans,3,Outlaws,8"
"53601,153385,Ducks,2,Hawks,0"
"53637,153391,Spartans,4,Outlaws,0"
"53678,154220,Eclipse,3,Wizards,4"
"53769,154482,Outlaws,3,Express,2"
"53769,154483,Outlaws,1,Express,0"
"53769,154485,Outlaws,1,Express,2"
"53662,154498,Puffins,5,Tyrants,4"
"53722,154502,Shadow,8,Blizzard,1"
"53668,154515,Sabres,2,Foxes,1"
"53668,154517,Sabres,4,Foxes,2"
"53716,154524,Shadow,7,Blizzard,3"
"53785,154566,Pandas,3,Bears,4"
"53767,154904,Outlaws,1,Express,3"
"53767,154907,Outlaws,2,Express,0"
"53732,154983,Pirates,0,Ducks,3"
"53686,155131,Spectre,4,Comets,3"
"53768,155138,Outlaws,4,Express,1"
"53768,155139,Outlaws,6,Express,4"
"53676,155154,Eclipse,4,Wizards,3"
"53773,155157,Bulls,2,Rhinos,4"
"53704,155166,Hurricanes,1,Aviators,2"
"53708,155187,Lightning,1,Wolves,3"
"53708,155188,Lightning,2,Wolves,4"
"53708,155189,Lightning,0,Wolves,1"
"53701,155199,Hurricanes,5,Aviators,3"
"53675,155210,Sabres,3,Foxes,1"
"53903,158455,Pirates,1,Dodgers,3"
"53868,158788,Outlaws,2,Bulls,7"
"53868,158791,Outlaws,0,Bulls,4"
"53839,158801,Sabres,3,Eclipse,5"
"53801,158865,Hive,3,Blizzard,4"
"53801,158867,Hive,1,Blizzard,6"
"53880,159153,Spartans,4,Pandas,3"
"53880,159155,Spartans,4,Pandas,5"
"53871,159159,Outlaws,3,Bulls,4"
"53855,159185,Express,3,Rhinos,1"
"53886,159189,Ducks,2,Flames,5"
"53859,159197,Express,2,Rhinos,4"
"53873,159200,Outlaws,1,Bulls,2"
"53873,159201,Outlaws,1,Bulls,2"
"53840,159207,Sabres,4,Eclipse,3"
"53832,159223,Puffins,5,Comets,3"
"53870,159239,Outlaws,4,Bulls,3"
"53870,159240,Outlaws,3,Bulls,1"
"53795,159478,Aviators,0,Wolves,4"
"53795,159479,Aviators,3,Wolves,4"
"53911,159499,Sharks,0,Elite,1"
"53969,161095,Spectre,2,Foxes,3"
"53967,161102,Spectre,0,Foxes,2"
"53967,161103,Spectre,1,Foxes,3"
"53965,161123,Spectre,3,Foxes,2"
"53963,161144,Eclipse,3,Tyrants,0"
"54037,161150,Flames,1,Hawks,3"
"53962,161151,Eclipse,3,Tyrants,1"
"53962,161154,Eclipse,4,Tyrants,5"
"53954,161159,Comets,8,Sabres,1"
"54029,161171,Elite,2,Ducks,3"
"54029,161175,Elite,1,Ducks,2"
"53950,161194,Comets,2,Sabres,3"
"53950,161196,Comets,1,Sabres,2"
"53943,161339,Wolves,2,Hive,5"
"53941,161347,Wolves,2,Hive,1"
"53940,161355,Wolves,5,Hive,1"
"54098,161365,Sabres,1,Wizards,5"
"53977,161378,Wizards,1,Puffins,0"
"53975,161386,Wizards,0,Puffins,3"
"53993,161416,Bulls,4,Spartans,0"
"53993,161417,Bulls,2,Spartans,3"
"53993,161418,Bulls,1,Spartans,2"
"53959,161423,Eclipse,2,Tyrants,1"
"54136,161437,Spartans,3,Bears,5"
"54073,161988,Jets,3,Blizzard,7"
"54127,161995,Outlaws,2,Rhinos,1"
"54158,162004,Pirates,1,Flames,3"
"54121,162013,Knights,5,Pandas,4"
"54141,162018,Ducks,4,Dodgers,3"
"54150,162032,Hawks,4,Elite,7"
"54150,162033,Hawks,1,Elite,2"
"54150,162034,Hawks,2,Elite,4"
"54114,162216,Express,1,Bulls,3"
"54072,162363,Jets,0,Blizzard,6"
"54125,162367,Outlaws,0,Rhinos,2"
"54077,162381,Foxes,1,Eclipse,2"
"54054,162395,Hive,8,Shadow,4"
"54054,162396,Hive,2,Shadow,8"
"54084,162411,Puffins,2,Spectre,5"
"54082,162420,Foxes,0,Eclipse,3"
"54064,162635,Hurricanes,7,Wolves,1"
"54147,162646,Ducks,1,Dodgers,3"
"54161,162648,Pirates,5,Flames,0"
"54215,164102,Eclipse,4,Puffins,1"
"54278,164153,Dodgers,1,Hawks,4"
"54184,164232,Lightning,1,Hive,6"
"54184,164233,Lightning,4,Hive,2"
"54182,164241,Lightning,1,Hive,3"
"54195,164245,Shadow,3,Hurricanes,7"
"54296,164268,Flames,4,Sharks,0"
"54296,164269,Flames,4,Sharks,2"
"54193,164273,Shadow,1,Hurricanes,2"
"54221,164283,Spectre,9,Sabres,1"
"54200,164286,Wolves,6,Jets,3"
"54200,164287,Wolves,3,Jets,1"
"54248,164291,Bulls,1,Knights,3"
"54204,164386,Comets,4,Foxes,3"
"54205,164392,Comets,1,Foxes,4"
"54206,164396,Comets,6,Foxes,5"
"54203,164404,Wolves,5,Jets,1"
"54274,164405,Demolition,5,Ducks,6"
"54275,164415,Demolition,5,Ducks,2"
"54241,164423,Bears,2,Express,1"
"54240,164427,Bears,0,Express,3"
"54269,164432,Demolition,6,Ducks,4"
"54239,164435,Bears,4,Express,3"
"54272,164440,Demolition,1,Ducks,3"
"54199,164628,Wolves,3,Jets,2"
"54223,164632,Spectre,0,Sabres,3"
"54223,164634,Spectre,2,Sabres,3"
"54299,164649,Flames,1,Sharks,3"
"54191,164669,Shadow,7,Hurricanes,2"
"54361,164837,Wolves,1,Lightning,5"
"54388,164848,Flames,3,Dodgers,4"
"54386,164874,Demolition,6,Elite,2"
"54183,164892,Lightning,9,Hive,7"
"54317,164965,Comets,5,Spectre,0"
"54343,164966,Jets,3,Hive,2"
"54330,164997,Wizards,6,Eclipse,3"
"54372,165000,Sharks,2,Hawks,7"
"54318,165006,Comets,1,Spectre,0"
"54318,165008,Comets,2,Spectre,5"
"54358,165009,Wolves,3,Lightning,2"
"54417,165154,Bears,1,Pandas,0"
"54375,165164,Sharks,1,Hawks,2"
"54411,165165,Spartans,2,Knights,1"
"54411,165168,Spartans,1,Knights,5"
"54329,165176,Wizards,4,Eclipse,2"
"54376,165178,Sharks,2,Hawks,4"
"54352,165186,Blizzard,4,Shadow,5"
"54419,165206,Bears,2,Pandas,1"
"54379,165208,Sharks,3,Hawks,0"
"54379,165210,Sharks,1,Hawks,5"
"54421,165360,Rhinos,5,Bulls,2"
"54425,165361,Rhinos,2,Bulls,1"
"54425,165362,Rhinos,1,Bulls,2"
"54425,165364,Rhinos,2,Bulls,3"
"54383,165371,Demolition,2,Elite,1"
"54383,165372,Demolition,3,Elite,0"
"54403,165383,Express,1,Outlaws,3"
"54390,165398,Flames,2,Dodgers,1"
"54369,165401,Ducks,2,Pirates,1"
"54324,165542,Wizards,6,Eclipse,3"
"54409,165557,Spartans,4,Knights,3"
"54409,165559,Spartans,3,Knights,2"
"54409,165560,Spartans,4,Knights,2"
"54384,165567,Demolition,3,Elite,2"
"54405,165593,Spartans,4,Knights,2"
"54380,165598,Demolition,2,Elite,3"
"54438,165717,Sabres,1,Tyrants,2"
"54480,165728,Lightning,5,Blizzard,4"
"54453,165733,Spectre,1,Wizards,7"
"54495,165743,Hawks,3,Ducks,1"
"54466,165815,Hive,3,Aviators,5"
"54464,165818,Hive,6,Aviators,4"
"54464,165819,Hive,2,Aviators,5"
"54544,165823,Bulls,4,Bears,5"
"54544,165825,Bulls,0,Bears,3"
"54448,165828,Eclipse,3,Comets,2"
"54429,165873,Puffins,5,Foxes,6"
"54506,165884,Pirates,1,Sharks,5"
"54537,165899,Outlaws,5,Spartans,1"
"54467,165984,Hive,2,Aviators,0"
"54518,165988,Elite,4,Flames,2"
"54520,165991,Elite,5,Flames,2"
"54530,165999,Knights,2,Express,4"
"54485,166032,Shadow,3,Wolves,2"
"54452,166053,Spectre,3,Wizards,6"
"54433,166101,Puffins,3,Foxes,6"
"54529,166115,Knights,4,Express,3"
"54551,166202,Pandas,3,Rhinos,1"
"54437,166208,Sabres,1,Tyrants,3"
"54437,166210,Sabres,2,Tyrants,4"
"54550,166219,Pandas,5,Rhinos,1"
"54550,166221,Pandas,3,Rhinos,2"
"54547,166223,Bulls,1,Bears,2"
"54539,166295,Outlaws,3,Spartans,2"
"54447,166305,Eclipse,2,Comets,3"
"54447,166306,Eclipse,2,Comets,0"
"54503,166330,Pirates,5,Sharks,1"
"54492,166333,Hawks,0,Ducks,3"
"54558,166569,Sabres,1,Puffins,4"
"54599,166575,Jets,2,Aviators,1"
